id,title,english_title,type,source,start_air,end_air,season_premier,theme,rating,img_url
33536,Fly,,ONA,Original,2012-02-22,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/6/80668.jpg
13821,"Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?",Paper Rabbit Rope: Wait Last One For Summer Vacation For Real!?,Movie,Original,2012-05-12,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/13/72178.jpg
50594,Suzume no Tojimari,,Movie,Original,2022-01-01,,,,None,https://cdn.myanimelist.net/images/anime/1613/120078.jpg
25057,Kaba Enchou no Doubutsuen Nikki,,Special,Unknown,1981-08-23,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/64119.jpg
35387,Kekkaku Yobou,Preventing Tuberculosis,Movie,Original,1933-01-01,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/9/85237.jpg
4452,Hoshikuzu Paradise,,OVA,Unknown,1991-07-25,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1993/116187.jpg
3675,Andromeda Stories,,Special,Manga,1982-08-22,,,Space,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/8/75156.jpg
17619,Souya Monogatari,,TV,Unknown,1984-02-07,1984-06-26,Winter 1984,Historical,None,https://cdn.myanimelist.net/images/anime/12/47045.jpg
36289,Daybreak Interlude,,Music,Game,2017-09-11,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1369/91721.jpg
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,,Special,Original,2012-06-03,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/39329.jpg
8394,Cyborg 009 (TV),Cyborg 009,TV,Manga,1968-04-05,1968-09-27,Spring 1968,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/22076.jpg
75,Soukyuu no Fafner: Dead Aggressor,Fafner of the Blue Sky,TV,Original,2004-07-05,2004-12-27,Summer 2004,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/50365.jpg
8465,Ichiban Ushiro no Daimaou Specials,,Special,Unknown,2010-06-25,2010-11-25,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/3/80505.jpg
3875,Mahoutsukai Sally 2,,TV,Unknown,1989-10-09,1990-12-22,Fall 1989,,G - All Ages,https://cdn.myanimelist.net/images/anime/6/6929.jpg
32224,Mako-chan no Koutsuu Anzen,,Movie,Original,1971-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/77373.jpg
49825,Levitating,,Music,Original,2021-09-13,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1054/117702.jpg
5460,Detective Conan Movie 13: The Raven Chaser,Detective Conan: The Jet Black Chaser,Movie,Manga,2009-04-18,,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/22558.jpg
8523,Sukeban Shoukai Cutie Lemon,,OVA,Unknown,1984-12-22,1988-07-01,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/2/23072.jpg
2592,Kimera,,OVA,Manga,1996-07-31,,,Vampire,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/2/3460.jpg
37852,AriKiri,The Ant and the Grasshopper,ONA,Other,2017-08-08,2018-03-29,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1788/92750.jpg
45627,Victor Hyper Robot Compo CM's,,Special,Original,1986-01-01,1987-01-01,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1910/115167.jpg
2934,Shiawase Sou no Okojo-san,,TV,Manga,2001-10-02,2002-09-24,Fall 2001,,G - All Ages,https://cdn.myanimelist.net/images/anime/6/26602.jpg
2804,Hana no Mahoutsukai Mary Bell,,TV,Original,1992-02-03,1993-01-18,Winter 1992,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/27032.jpg
683,Otogi Story Tenshi no Shippo Specials,Angel Tales,OVA,Unknown,2002-03-25,2002-07-25,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/4328.jpg
1492,Project ARMS,,TV,Manga,2001-04-07,2001-09-29,Spring 2001,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1197/92994.jpg
34911,Cine Mileage Card x Asa Da yo! Kaishain,,Special,Original,2017-02-10,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/9/84227.jpg
13299,Houkago no Tinker Bell,,OVA,Light novel,1992-07-22,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/37213.jpg
2010,Taiho Shichau zo in America,You're Under Arrest: No Mercy!!,Special,Manga,2002-03-29,,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/75565.jpg
37442,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿,,Movie,Original,2019-03-08,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1819/97220.jpg
6686,Chinetsu Karte: The Devilish Cherry,,OVA,Manga,2009-06-26,2009-07-31,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1129/103899.jpg
1460,Uchuu no Kishi Tekkaman Blade II,Tekkaman Blade II,OVA,Unknown,1994-07-21,1995-04-21,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1338/99226.jpg
27651,Ginga Tetsudou 999: Niji no Michishirube,,Movie,Unknown,2001-07-04,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/5/66929.jpg
43228,San Ge Linju,,Movie,Unknown,1956-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1839/118079.jpg
32760,Bungaku Shounen no Yuuutsu,The Melancholia of a Literary Boy,Music,Music,2011-06-29,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/11/78588.jpg
36531,Shinkansen Henkei Robo Shinkalion The Animation,Bullet Train Transforming Robot Shinkalion The Animation,TV,Other,2018-01-06,2019-06-29,Winter 2018,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/1679/100718.jpg
38768,Black Clover: Jump Festa 2018 Special,Black Clover: The All Magic Knights Thanksgiving Festa,Special,Manga,2018-11-25,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1585/96894.jpg
3008,Time Bokan Series: Yatterman,,TV,Original,1977-01-01,1979-01-27,Winter 1977,Mecha,G - All Ages,https://cdn.myanimelist.net/images/anime/8/60747.jpg
40877,Suki tte Nandarou... Namida,,Music,Original,2015-07-03,,,Music,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1167/104803.jpg
13373,Kyoto Animation: Hana-hen,Flower,Special,Original,2010-06-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/5/73729.jpg
183,Whistle!,,TV,Manga,2002-05-06,2003-02-03,Spring 2002,School,G - All Ages,https://cdn.myanimelist.net/images/anime/8/17885.jpg
39359,Tezuka Osamu no Uchuu Wonder 3: Ginga Renmei no Shisha,,Movie,Manga,1999-06-11,,,,G - All Ages,
40304,It's a Small World,,Music,Original,2012-03-09,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1469/102781.jpg
8192,Hoshi Shinichi Short Short Special,,Special,Book,2010-01-02,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/20996.jpg
48442,Shikaru Neko,,TV,Manga,,,?,,None,https://cdn.myanimelist.net/images/anime/1008/113384.jpg
9426,Pururun! Shizuku-chan,,TV,Manga,2006-10-07,2007-09-29,Fall 2006,,None,https://cdn.myanimelist.net/images/anime/2/26098.jpg
36125,Uchiage Hanabi,,Music,Other,2017-08-09,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/13/87286.jpg
8853,Chouriki Robo Galatt,,TV,Unknown,1984-10-05,1985-04-05,Fall 1984,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/62965.jpg
49613,Chiyu Mahou no Machigatta Tsukaikata: Senjou wo Kakeru Kaifuku Youin,,Unknown,Light novel,,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1151/117193.jpg
43512,Lao Hu Xue Yi,,Movie,Unknown,1982-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1052/118385.jpg
17811,Kyoto Animation: Hassou-hen,Imaginations,Special,Original,2012-04-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/69193.jpg
39760,Bai Niao Gu,Valley of White Birds,Movie,Original,2017-06-12,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1588/102442.jpg
179,Ultra Maniac OVA,,OVA,Unknown,2002-08-06,,,School,G - All Ages,https://cdn.myanimelist.net/images/anime/2/3132.jpg
3947,Jarinko Chie (TV),,TV,Manga,1981-10-03,1983-03-25,Fall 1981,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/77065.jpg
31953,New Game!,,TV,4-koma manga,2016-07-04,2016-09-19,Summer 2016,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/80417.jpg
8752,Message Song,,Music,Original,1996-12-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/6/24188.jpg
18343,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza,,Special,Original,2012-12-21,2013-06-21,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/49297.jpg
1358,Hokuto no Ken Movie,Fist of the North Star: The Movie,Movie,Manga,1986-03-08,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/2/25067.jpg
8194,Akuma-kun,,TV,Manga,1989-04-15,1990-03-24,Spring 1989,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/61467.jpg
10572,Ro-Kyu-Bu!,Ro-Kyu-Bu ~ Fast Break!,TV,Light novel,2011-07-01,2011-09-23,Summer 2011,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/32643.jpg
49718,Huyao Xiao Hongniang: Yue Hong 2,,ONA,Manga,2021-08-14,,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1933/118633.jpg
40765,Underdog,,Movie,Original,2018-07-12,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1784/104480.jpg
26149,Tobiuo no Boy wa Byouki Desu,,Movie,Unknown,1982-01-01,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/7/66039.jpg
29863,Anata wo Zutto Aishiteru,,Movie,Picture book,2015-06-06,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/72593.jpg
37446,Hyakuren no Haou to Seiyaku no Valkyria,The Master of Ragnarok & Blesser of Einherjar,TV,Light novel,2018-07-08,2018-09-23,Summer 2018,Harem,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1585/95225.jpg
46630,Jue Ding,,ONA,Manga,2021-02-06,2021-07-24,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1947/111276.jpg
35242,21 Seiki wa Minna ga Shuyaku,,OVA,Original,2001-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/84892.jpg
8952,Nougyou Musume!,,Special,4-koma manga,2010-10-07,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/25307.jpg
1115,Handsome Girl,,OVA,Manga,1992-01-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/34835.jpg
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,,Special,Manga,2014-12-26,,,Police,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/67289.jpg
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,,TV,Original,2018-07-07,2019-01-05,Summer 2018,,G - All Ages,https://cdn.myanimelist.net/images/anime/1123/93548.jpg
613,Onmyou Taisenki,The Chronicle of the Big Battle between Yin and Yang,TV,Manga,2004-11-30,2005-11-29,Fall 2004,,G - All Ages,https://cdn.myanimelist.net/images/anime/1971/100952.jpg
44084,Hunch Gray,,Music,Original,2020-12-01,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1946/113743.jpg
254,Jungle wa Itsumo Hare nochi Guu Deluxe,Haré+Guu Deluxe,OVA,Manga,2002-08-25,2003-01-25,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/10306.jpg
855,Strawberry Panic,,TV,Other,2006-04-04,2006-09-26,Spring 2006,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1699/110686.jpg
48904,Digital Tokoro-san,Mr.Digital Tokoro,TV,Original,2000-10-02,2001-09-28,Fall 2000,,G - All Ages,https://cdn.myanimelist.net/images/anime/1777/114798.jpg
9127,Zettai Karen Children: Gentei Kaikin!! OVA Chou Sakidori Special!!,,OVA,Unknown,2010-04-16,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/25282.jpg
33925,Hua Jiang Hu: Bu Liang Ren II,,ONA,Original,2016-07-21,2017-04-20,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/10/81627.jpg
264,Hajime no Ippo: Champion Road,Fighting Spirit: Champion Road,Special,Manga,2003-04-18,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/2361.jpg
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,Dokkoida?!,TV,Light novel,2003-07-05,2003-09-20,Summer 2003,Parody,PG - Children,https://cdn.myanimelist.net/images/anime/8/84824.jpg
28171,Shokugeki no Souma,Food Wars! Shokugeki no Soma,TV,Manga,2015-04-04,2015-09-26,Spring 2015,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/72943.jpg
664,Fullmetal Alchemist: Reflections,,Special,Manga,2005-03-19,,,Military,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/18690.jpg
31884,Mahoutsukai Precure!,Maho Girls Precure!,TV,Original,2016-02-07,2017-01-29,Winter 2016,School,G - All Ages,https://cdn.myanimelist.net/images/anime/2/78333.jpg
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,TV,Manga,2021-07-06,2021-09-21,Summer 2021,Demons,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1033/118296.jpg
39063,Fairy Gone,,TV,Original,2019-04-08,2019-06-24,Spring 2019,Demons,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1562/100460.jpg
43609,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA,,OVA,Manga,2021-05-19,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1027/115055.jpg
39137,Hong Mao Lan Tu: Meng Guo Li Xian Ji,,TV,Unknown,2012-08-17,,?,,G - All Ages,https://cdn.myanimelist.net/images/anime/1027/98708.jpg
41471,Kiniro Mosaic: Thank You!!,,Movie,4-koma manga,2021-08-20,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1505/116892.jpg
37798,Chaechaepong Kimchi Pong,,TV,Original,2002-08-09,2003-02-28,Summer 2002,,PG - Children,https://cdn.myanimelist.net/images/anime/1529/92094.jpg
34153,Eyedrops Episode 0,,ONA,Original,2016-09-05,,,Space,G - All Ages,https://cdn.myanimelist.net/images/anime/10/82147.jpg
5118,Suzumiya Haruhi-chan no Yuuutsu,The Melancholy of Haruhi-chan Suzumiya,ONA,4-koma manga,2009-02-14,2009-05-08,,Parody,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1786/112350.jpg
32059,Master of Torque 3,,ONA,Original,2016-04-27,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1029/93021.jpg
37594,Present (Music),Present,Music,Original,2016-01-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1838/91396.jpg
6124,Toshishun,,Special,Book,1981-12-04,,,Historical,PG - Children,https://cdn.myanimelist.net/images/anime/9/74759.jpg
38091,Hachigatsu no Cinderella Nine (TV),Cinderella Nine,TV,Game,2019-04-08,2019-07-08,Spring 2019,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1824/100449.jpg
6297,Kamen Rider Den-O: Imagin Anime 2,,OVA,Other,2008-11-22,,,Super Power,G - All Ages,https://cdn.myanimelist.net/images/anime/4/22253.jpg
33157,Tanaka-kun wa Itsumo Kedaruge Specials,Tanaka-kun is Always Listless,Special,Web manga,2016-06-24,2016-12-22,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1511/111995.jpg
4130,Petit Eva: Evangelion@School,,ONA,Original,2007-03-20,2009-03-11,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/7593.jpg
36409,Yodel no Onna,,TV,Original,2017-09-22,2019-08-14,Fall 2017,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/11/87843.jpg
40139,Konohakaseki no Natsu,Summer of Fossil Leaves,Movie,Original,2014-01-16,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1963/102128.jpg
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Oh! My Goddess: The Adventures of Mini-Goddess,TV,4-koma manga,1998-04-06,1999-03-29,Spring 1998,,G - All Ages,https://cdn.myanimelist.net/images/anime/1/303.jpg
29107,Banana Mura ni Ame ga Furu,,Music,Original,1987-08-03,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/11/70025.jpg
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,METAMAN,ONA,Original,2020-04-07,2020-06-16,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1915/106921.jpg
11857,Judo Sanka,,TV,Unknown,1974-04-01,1974-09-30,Spring 1974,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/63409.jpg
34712,Kujira no Kora wa Sajou ni Utau,Children of the Whales,TV,Manga,2017-10-08,2017-12-24,Fall 2017,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/86661.jpg
31933,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,JoJo's Bizarre Adventure: Diamond is Unbreakable,TV,Manga,2016-04-02,2016-12-24,Spring 2016,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/3/79156.jpg
33400,Jigoku de Naze Warui,,Music,Music,2013-09-19,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/83524.jpg
23475,Saimin Jutsu Zero Special,,Special,Visual novel,2013-09-06,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/9/60597.jpg
3125,Tokimeki Tonight,,TV,Manga,1982-10-07,1983-09-22,Fall 1982,Vampire,PG - Children,https://cdn.myanimelist.net/images/anime/13/41441.jpg
5553,Love Forever,,OVA,Visual novel,2001-09-21,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1839/104253.jpg
9650,Dream C Club Pure Songs Clips,,Music,Game,2010-11-10,2010-12-10,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1921/104831.jpg
33485,Naita Aka Oni,,Movie,Other,1964-01-01,,,Demons,G - All Ages,https://cdn.myanimelist.net/images/anime/5/80520.jpg
44002,Xi Yangyang Yu Hui Tailang: Yiguo Da Yingjiu,Pleasant Goat and Big Big Wolf: Against the Dark Force,TV,Unknown,2020-07-17,2020-07-26,Summer 2020,,PG - Children,https://cdn.myanimelist.net/images/anime/1418/115291.jpg
21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,,OVA,Unknown,1998-02-01,1998-03-01,,,PG - Children,https://cdn.myanimelist.net/images/anime/12/57687.jpg
3063,Gakuen Sodom,Professor Pain,OVA,Visual novel,1998-08-25,1998-12-18,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/6/50053.jpg
1102,Urda,,ONA,Original,2002-01-05,2003-01-05,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/33543.jpg
11005,Holy Knight,,OVA,Manga,2012-03-21,2012-05-25,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/10/41841.jpg
6229,Konpeki no Kantai,,OVA,Unknown,1993-12-24,2003-08-22,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1215/93008.jpg
33209,Huyao Xiao Hongniang: Wangquan Fugui,,ONA,Manga,2016-01-08,2016-04-15,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1822/91952.jpg
1771,Ring ni Kakero 1: Nichibei Kessen-hen,Ring ni Kakero 1 Episode: The Pacific War,TV,Manga,2006-04-06,2006-06-12,Spring 2006,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1/1771.jpg
33338,One Piece: Heart of Gold,,Special,Manga,2016-07-16,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1673/120160.jpg
919,Ray The Animation,,TV,Manga,2006-04-05,2006-06-28,Spring 2006,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/33315.jpg
39872,Chiruri,,ONA,Original,2011-09-29,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1787/101133.jpg
39091,Orushipe Suopu,,Special,Original,2012-01-01,,,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/1945/98529.jpg
33,Kenpuu Denki Berserk,Berserk,TV,Manga,1997-10-08,1998-04-01,Fall 1997,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1384/119988.jpg
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,,Movie,Unknown,1986-03-15,,,School,G - All Ages,https://cdn.myanimelist.net/images/anime/12/59617.jpg
35124,Koala-chan no Shouboutai,,OVA,Original,1985-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/84720.jpg
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,,ONA,Original,2016-02-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/78398.jpg
50909,A Viva Non Non,,Music,Original,2021-08-11,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1073/120687.jpg
49078,Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli,Pleasant Goat and Big Big Wolf: Dunk for Victories,TV,Unknown,2021-01-21,2021-02-05,Winter 2021,,PG - Children,https://cdn.myanimelist.net/images/anime/1823/115306.jpg
2852,Accelerando: Datenshi-tachi no Sasayaki,,OVA,Manga,2007-01-26,2010-02-26,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1137/103881.jpg
2574,Kashi no Ki Mokku,,TV,Unknown,1972-01-04,1972-12-01,Winter 1972,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/23505.jpg
40752,Bishounen Tanteidan,Pretty Boy Detective Club,TV,Novel,2021-04-11,2021-06-27,Spring 2021,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1693/115133.jpg
5306,Tales of Symphonia The Animation: Tethe'alla-hen,,OVA,Game,2010-03-25,2011-02-25,,Martial Arts,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/23211.jpg
11341,Tantei Opera Milky Holmes Dai 2 Maku,Detective Opera Milky Holmes 2,TV,Original,2012-01-05,2012-03-22,Winter 2012,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/2/35372.jpg
