people_id,people_fullname,birthday,member_favorites,people_img_url
37695,Takase Yasuyuki,"Nov  29, 1987",0,https://cdn.myanimelist.net/images/voiceactors/2/39833.jpg
11964,Menezes Ana Lúcia,"Feb  5, 1982",25,https://cdn.myanimelist.net/images/voiceactors/1/63463.jpg
21533,Straube Manuel,"Jul  28, 1984",1,https://cdn.myanimelist.net/images/voiceactors/1/24713.jpg
1166,Koizumi Yutaka,"May  31, 1977",124,https://cdn.myanimelist.net/images/voiceactors/3/12448.jpg
24665,Nakamura Yuuko,Dec  4,0,https://cdn.myanimelist.net/images/voiceactors/3/27279.jpg
3515,Matsuzawa Mari,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/59172.jpg
178,Morikubo Shoutarou,"Feb  25, 1974",1784,https://cdn.myanimelist.net/images/voiceactors/1/66611.jpg
49508,Tsuno Natsume,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/3/56636.jpg
5488,Imamura Keiko,"Jan  31, 1974",3,https://cdn.myanimelist.net/images/voiceactors/3/2251.jpg
26529,Wilson Ayaka,"Aug  3, 1997",0,https://cdn.myanimelist.net/images/voiceactors/2/28633.jpg
8754,Svoboda Karel,"Dec  19, 1938",13,https://cdn.myanimelist.net/images/voiceactors/2/12489.jpg
16481,Prague,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/1/35299.jpg
56131,Noël Serge,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/66649.jpg
44971,Linnenbröker Jörn, 1976,0,https://cdn.myanimelist.net/images/voiceactors/2/48302.jpg
10908,Sagara Emi,Aug  25,0,https://cdn.myanimelist.net/images/voiceactors/2/9626.jpg
39716,Sunplaza Nakano-kun,"Aug  15, 1960",0,https://cdn.myanimelist.net/images/voiceactors/2/42728.jpg
55428,Recio Lita,"Oct  30, 1906",0,https://cdn.myanimelist.net/images/voiceactors/2/65408.jpg
30731,Wipprecht Jeffrey,"Feb  1, 1980",6,https://cdn.myanimelist.net/images/voiceactors/2/32073.jpg
5185,Mitsui Hideki,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/36185.jpg
11492,Tsuda Minami,"Jun  8, 1989",603,https://cdn.myanimelist.net/images/voiceactors/3/35965.jpg
15599,Nakamichi Mihoko,"Jan  22, 1981",31,https://cdn.myanimelist.net/images/voiceactors/2/48920.jpg
36499,Sugesawa Kouhei,Feb  20,0,https://cdn.myanimelist.net/images/voiceactors/2/38491.jpg
47229,Sakuragi Kanako,Jul  15,0,https://cdn.myanimelist.net/images/voiceactors/1/53765.jpg
13773,Lagerlof Selma,"Nov  20, 1858",0,https://cdn.myanimelist.net/images/voiceactors/1/13959.jpg
6494,Chinen Yuuri,"Nov  30, 1993",59,https://cdn.myanimelist.net/images/voiceactors/2/49769.jpg
1822,Rodriguez Michelle,"Jul  12, 1978",15,https://cdn.myanimelist.net/images/voiceactors/2/1656.jpg
105,Gotou Yuuko,"Aug  28, 1975",887,https://cdn.myanimelist.net/images/voiceactors/3/35159.jpg
28671,Chevalot Marie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/30173.jpg
7954,Shioyama Yuka,Mar  20,0,https://cdn.myanimelist.net/images/voiceactors/3/25673.jpg
5929,Mayama Ako,"Nov  15, 1958",16,https://cdn.myanimelist.net/images/voiceactors/2/55028.jpg
23383,Sudou Tomonori,Unknown,60,https://cdn.myanimelist.net/images/voiceactors/3/26429.jpg
8658,Asaki Mai,"Mar  8, 1974",0,https://cdn.myanimelist.net/images/voiceactors/1/27299.jpg
8388,Schnell Ádám,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/5593.jpg
31417,Hayase Toshiyuki,Nov  11,0,https://cdn.myanimelist.net/images/voiceactors/1/32693.jpg
41948,Mizuno Aoi,"Nov  20, 1975",1,https://cdn.myanimelist.net/images/voiceactors/3/45174.jpg
8011,Nakai Masataka,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/3/9499.jpg
31129,Ogura Kazuo,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/53601.jpg
7863,Kisfalvi Krisztina,"Aug  2, 1968",0,https://cdn.myanimelist.net/images/voiceactors/2/5132.jpg
46897,BIGMAMA,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/3/54846.jpg
40546,Mizuma Maki,Apr  8,1,https://cdn.myanimelist.net/images/voiceactors/1/42872.jpg
21279,Shimogasa Miho,Jan  14,13,https://cdn.myanimelist.net/images/voiceactors/1/24391.jpg
42453,Friedmann John,"Aug  16, 1971",1,https://cdn.myanimelist.net/images/voiceactors/1/45939.jpg
44017,Ferreira Matheus,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/66341.jpg
7800,Markovics Tamás,"Dec  21, 1975",8,https://cdn.myanimelist.net/images/voiceactors/2/5055.jpg
28439,PIERROT, 1994,4,https://cdn.myanimelist.net/images/voiceactors/3/30007.jpg
28765,Tomioka Misako,"Aug  13, 1988",8,https://cdn.myanimelist.net/images/voiceactors/3/40495.jpg
16999,Kobayashi Maasa,Jan  12,0,https://cdn.myanimelist.net/images/voiceactors/1/19747.jpg
56688,Langarica Erika,"Jun  21, 1991",0,https://cdn.myanimelist.net/images/voiceactors/2/67568.jpg
5724,Watanabe Akio,"Jul  13, 1969",1157,https://cdn.myanimelist.net/images/voiceactors/2/36285.jpg
5549,Tamaki Nami,"Jun  1, 1988",192,https://cdn.myanimelist.net/images/voiceactors/3/54119.jpg
24239,Gradi Emmanuel,Unknown,4,https://cdn.myanimelist.net/images/voiceactors/3/67038.jpg
37586,Tsugawa Masahiko,"Jan  2, 1940",8,https://cdn.myanimelist.net/images/voiceactors/1/39750.jpg
37569,Adachi Yuuto,"Jul  28, 1988",19,https://cdn.myanimelist.net/images/voiceactors/1/39768.jpg
40018,Jones Eddie,"Sep  1, 1934",0,https://cdn.myanimelist.net/images/voiceactors/3/43108.jpg
5543,KID, 1988,10,https://cdn.myanimelist.net/images/voiceactors/2/9336.jpg
6435,Coker Kaytha,Unknown,14,https://cdn.myanimelist.net/images/voiceactors/2/11595.jpg
56547,Méline Maëva,"Jan  20, 1980",0,https://cdn.myanimelist.net/images/voiceactors/1/67302.jpg
8017,Sumitomo Yuuko,"Jul  11, 1968",3,https://cdn.myanimelist.net/images/voiceactors/3/63905.jpg
8659,Akita Madoka,"Dec  29, 1979",1,https://cdn.myanimelist.net/images/voiceactors/3/10810.jpg
4745,Katou Shinkichi,Unknown,13,https://cdn.myanimelist.net/images/voiceactors/1/9745.jpg
235,Fujita Yoshinori,"Oct  27, 1976",126,https://cdn.myanimelist.net/images/voiceactors/3/384.jpg
39476,Sogabe Eri,"Aug  29, 1995",1,https://cdn.myanimelist.net/images/voiceactors/3/42335.jpg
42457,Hirt Benjamin,"Apr  4, 1982",0,https://cdn.myanimelist.net/images/voiceactors/3/45935.jpg
30139,Hoshina Yuri,"Apr  19, 1971",0,https://cdn.myanimelist.net/images/voiceactors/2/31567.jpg
1369,Ballantyne Linda,"Feb  14, 1964",17,https://cdn.myanimelist.net/images/voiceactors/1/32517.jpg
6629,TVXQ,"Dec  26, 2003",226,https://cdn.myanimelist.net/images/voiceactors/1/8397.jpg
8004,Noumi Kayo,"Jun  4, 1976",0,https://cdn.myanimelist.net/images/voiceactors/3/5286.jpg
42386,Alexander Eric,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/46019.jpg
30209,Yano Asami,Oct  6,0,https://cdn.myanimelist.net/images/voiceactors/2/49792.jpg
45452,Nukui Yuka,Unknown,34,https://cdn.myanimelist.net/images/voiceactors/3/48854.jpg
42682,Giuliani Daniele,"Oct  6, 1982",0,https://cdn.myanimelist.net/images/voiceactors/3/46256.jpg
45388,Macêdo Lhays,Unknown,14,https://cdn.myanimelist.net/images/voiceactors/2/55171.jpg
38260,Tsuzuki Tomoko,Oct  27,0,https://cdn.myanimelist.net/images/voiceactors/3/40617.jpg
9434,Kimura Yuuichi,"Apr  14, 1948",1,https://cdn.myanimelist.net/images/voiceactors/3/39520.jpg
51923,Wu Lei,Unknown,25,https://cdn.myanimelist.net/images/voiceactors/1/65615.jpg
7041,JAM Project,"Jul  19, 2000",479,https://cdn.myanimelist.net/images/voiceactors/3/19129.jpg
286,Sasaki Nozomu,"Jan  25, 1967",459,https://cdn.myanimelist.net/images/voiceactors/1/46080.jpg
30567,Mulachs Joël,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/31177.jpg
6518,Andou Masahiro,"Sep  1, 1967",183,https://cdn.myanimelist.net/images/voiceactors/1/54559.jpg
19,Freeman Crispin,"Feb  9, 1972",6056,https://cdn.myanimelist.net/images/voiceactors/3/40664.jpg
36479,Hamano Daiki,"Mar  30, 1989",62,https://cdn.myanimelist.net/images/voiceactors/1/56853.jpg
8491,Tang Kaiji,"Jan  25, 1984",444,https://cdn.myanimelist.net/images/voiceactors/3/43402.jpg
6419,Lepore Davide,"Aug  7, 1968",0,https://cdn.myanimelist.net/images/voiceactors/1/3223.jpg
47879,JYOCHO, 2016,34,https://cdn.myanimelist.net/images/voiceactors/1/52179.jpg
46773,Bivattchee, 1997,0,https://cdn.myanimelist.net/images/voiceactors/3/50567.jpg
1862,Lee Mela,"Jul  31, 1976",156,https://cdn.myanimelist.net/images/voiceactors/3/55571.jpg
14863,Hong Beom Gi,"Dec  16, 1974",2,https://cdn.myanimelist.net/images/voiceactors/1/15461.jpg
22257,Watson Akron,"May  17, 1983",8,https://cdn.myanimelist.net/images/voiceactors/1/25659.jpg
1221,Lloyd Markus,"May  12, 1978",0,https://cdn.myanimelist.net/images/voiceactors/2/32409.jpg
51697,Mamiya Ryou,Mar  3,0,https://cdn.myanimelist.net/images/voiceactors/3/60085.jpg
8716,Sakamoto Azuma,Unknown,11,https://cdn.myanimelist.net/images/voiceactors/1/6058.jpg
48298,Morishita Chisaki,Feb  12,173,https://cdn.myanimelist.net/images/voiceactors/3/53562.jpg
2821,Tanaka Suzuki,Mar  12,15,https://cdn.myanimelist.net/images/voiceactors/1/32225.jpg
42730,Reichardt Rodja-Matthias,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/46331.jpg
26449,Shimizu Shion,"Apr  21, 2003",0,https://cdn.myanimelist.net/images/voiceactors/1/53548.jpg
48229,Takanashi Masaki,"Oct  12, 1954",0,https://cdn.myanimelist.net/images/voiceactors/1/53390.jpg
5486,Fortuny Enzo,"Jun  7, 1981",72,https://cdn.myanimelist.net/images/voiceactors/1/3071.jpg
47749,Yoshimata Ryo,"Sep  6, 1959",5,https://cdn.myanimelist.net/images/voiceactors/2/51916.jpg
11404,Morohoshi Sumire,"Apr  23, 1999",954,https://cdn.myanimelist.net/images/voiceactors/3/65776.jpg
1768,LaBeouf Shia,"Jun  11, 1986",274,https://cdn.myanimelist.net/images/voiceactors/3/40614.jpg
8913,supercell, 2007,3062,https://cdn.myanimelist.net/images/voiceactors/1/40136.jpg
43876,de Castro Dário,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/49785.jpg
56770,Préfontaine Claude,"Jan  24, 1933",0,https://cdn.myanimelist.net/images/voiceactors/1/67678.jpg
15477,Takanashi Kengo,"Jun  12, 1986",7,https://cdn.myanimelist.net/images/voiceactors/1/57451.jpg
21345,Laranjeira Carlos,"Jul  10, 1956",0,https://cdn.myanimelist.net/images/voiceactors/2/36937.jpg
39357,Kashima Tatsuya,"Aug  20, 1963",0,https://cdn.myanimelist.net/images/voiceactors/1/42120.jpg
37264,misono,"Oct  13, 1984",2,https://cdn.myanimelist.net/images/voiceactors/1/50133.jpg
34003,People In The Box, 2003,40,https://cdn.myanimelist.net/images/voiceactors/2/34397.jpg
56649,Raillat Lucette,"Jan  1, 1929",0,https://cdn.myanimelist.net/images/voiceactors/1/67507.jpg
55815,spi,"Oct  30, 1987",1,https://cdn.myanimelist.net/images/voiceactors/3/66135.jpg
15897,Taiga Hiroyuki,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/50463.jpg
2311,Kaneda Mario,Unknown,4,https://cdn.myanimelist.net/images/voiceactors/2/11894.jpg
6501,Endou Kenichi,"May  28, 1961",0,https://cdn.myanimelist.net/images/voiceactors/1/49682.jpg
43102,Kitamura Satoko,Jul  22,0,https://cdn.myanimelist.net/images/voiceactors/3/46785.jpg
32773,Ryu Seira,"Nov  25, 1985",4,https://cdn.myanimelist.net/images/voiceactors/2/33617.jpg
1185,Rossi Massimo,"Dec  3, 1955",1,https://cdn.myanimelist.net/images/voiceactors/3/37227.jpg
777,Ciampa Letizia,"Aug  20, 1986",5,https://cdn.myanimelist.net/images/voiceactors/3/37723.jpg
43051,Stein Flemming,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/46546.jpg
53037,Souza Jacque,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/66336.jpg
414,Karbowski Brittney,"Jun  26, 1986",3386,https://cdn.myanimelist.net/images/voiceactors/2/34809.jpg
16293,Tsumugi Musawo,Unknown,17,https://cdn.myanimelist.net/images/voiceactors/2/18751.jpg
52587,Tateyama Lamalfa Michelle,Jan  21,0,https://cdn.myanimelist.net/images/voiceactors/3/61051.jpg
5383,Fu Rie,"Jan  11, 1985",270,https://cdn.myanimelist.net/images/voiceactors/1/2872.jpg
45516,Lunow Luise,"Mar  13, 1932",0,https://cdn.myanimelist.net/images/voiceactors/1/48963.jpg
6620,Hack Olivia,"May  16, 1983",5,https://cdn.myanimelist.net/images/voiceactors/1/3360.jpg
50498,Fujimori Ao,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/58239.jpg
49715,Spoon,Nov  23,62,https://cdn.myanimelist.net/images/voiceactors/1/57138.jpg
10101,Miyazawa Kenji,"Aug  27, 1896",66,https://cdn.myanimelist.net/images/voiceactors/2/8230.jpg
2282,Takaido Akemi,Oct  20,3,https://cdn.myanimelist.net/images/voiceactors/1/7533.jpg
22899,Haase Markus, 1971,2,https://cdn.myanimelist.net/images/voiceactors/3/26281.jpg
7858,Czető Ádám,"Jan  25, 1995",2,https://cdn.myanimelist.net/images/voiceactors/3/5124.jpg
42206,Uchida Takeshi,"Feb  1, 1972",0,https://cdn.myanimelist.net/images/voiceactors/1/45625.jpg
17111,Taki Masaya,"Dec  12, 1936",0,https://cdn.myanimelist.net/images/voiceactors/3/19853.jpg
9060,Buzy,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/6644.jpg
32577,Kawamura Genki, 1979,55,https://cdn.myanimelist.net/images/voiceactors/2/52049.jpg
55626,Covillault Jérémie,"Mar  13, 1976",0,https://cdn.myanimelist.net/images/voiceactors/3/65808.jpg
54033,Kubozuka Shunsuke,"Nov  6, 1981",0,https://cdn.myanimelist.net/images/voiceactors/1/63220.jpg
40424,Ray Tabitha,Unknown,32,https://cdn.myanimelist.net/images/voiceactors/1/43344.jpg
2802,Sakai Mayu,"Jan  7, 1982",194,https://cdn.myanimelist.net/images/voiceactors/3/3353.jpg
6822,MELL,Aug  1,88,https://cdn.myanimelist.net/images/voiceactors/2/3629.jpg
7095,Snyder John,"Aug  23, 1952",4,https://cdn.myanimelist.net/images/voiceactors/2/41482.jpg
45401,Goulart Tatyane,"Oct  18, 1983",0,https://cdn.myanimelist.net/images/voiceactors/1/48742.jpg
39356,Chiku Toshiaki,"Feb  10, 1965",1,https://cdn.myanimelist.net/images/voiceactors/3/42119.jpg
978,Emori Toru,"Jan  25, 1944",3,https://cdn.myanimelist.net/images/voiceactors/1/11941.jpg
2943,Chen Mou,"Mar  1, 1970",48,https://cdn.myanimelist.net/images/voiceactors/3/31717.jpg
11749,Kakehashi Atsushi,"Dec  20, 1978",0,https://cdn.myanimelist.net/images/voiceactors/1/30355.jpg
37236,Baba Noboru,"Oct  18, 1927",0,https://cdn.myanimelist.net/images/voiceactors/1/39417.jpg
10922,Ito Ayako,"Aug  3, 1980",2,https://cdn.myanimelist.net/images/voiceactors/1/9661.jpg
33331,Jaeger Simone,"Apr  9, 1981",1,https://cdn.myanimelist.net/images/voiceactors/1/33971.jpg
2462,Matsumoto Natsumi,Unknown,29,https://cdn.myanimelist.net/images/voiceactors/2/6394.jpg
50838,Hinkel Heidi,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/58529.jpg
8847,Schwarz-Msesilamba Asad, 1963,49,https://cdn.myanimelist.net/images/voiceactors/2/6817.jpg
53698,Gonzalez Heather,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/62542.jpg
48691,Polanco Dascha,"Dec  3, 1982",0,https://cdn.myanimelist.net/images/voiceactors/2/54258.jpg
51021,Kim Hyun,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/58721.jpg
11995,Tomita Kousuke,"Jul  31, 1957",0,https://cdn.myanimelist.net/images/voiceactors/3/11304.jpg
5598,Negishi Akira,"Apr  24, 1959",1,https://cdn.myanimelist.net/images/voiceactors/1/2301.jpg
37057,Futamata Shou,Unknown,58,https://cdn.myanimelist.net/images/voiceactors/3/39213.jpg
40626,Borges Angelica,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/3/43166.jpg
7426,Aice⁵,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/41597.jpg
48939,Hino Yumi,Feb  25,0,https://cdn.myanimelist.net/images/voiceactors/2/55206.jpg
47728,Kubo Tomotaka,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/3/54279.jpg
2099,Yi Huan,"Oct  19, 1969",7,https://cdn.myanimelist.net/images/voiceactors/1/9518.jpg
7098,Segundo Carlos,"Sep  16, 1956",23,https://cdn.myanimelist.net/images/voiceactors/3/67574.jpg
20837,Fujii Mariko,May  8,0,https://cdn.myanimelist.net/images/voiceactors/3/23735.jpg
43694,Cruz Adna,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/57561.jpg
41714,Kiyuhiko,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/2/56018.jpg
5147,Sagisu Shirou,"Aug  29, 1957",3009,https://cdn.myanimelist.net/images/voiceactors/3/54905.jpg
2596,Nanami Shingo,Nov  19,5,https://cdn.myanimelist.net/images/voiceactors/1/8725.jpg
41235,Tamura Chika,"Feb  5, 1984",0,https://cdn.myanimelist.net/images/voiceactors/3/44218.jpg
54182,Uda Hideo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/63583.jpg
7947,Uwagawa Emi,Dec  30,1,https://cdn.myanimelist.net/images/voiceactors/1/44394.jpg
48270,Yoshihara Mitsuo,"Sep  22, 1978",0,https://cdn.myanimelist.net/images/voiceactors/1/53521.jpg
18981,Ledoux Trish,"Apr  13, 1963",1,https://cdn.myanimelist.net/images/voiceactors/3/21427.jpg
54187,Martelli Augusto,"Mar  15, 1940",0,https://cdn.myanimelist.net/images/voiceactors/2/63615.jpg
1519,Ichijo Kazuya,"Apr  11, 1966",15,https://cdn.myanimelist.net/images/voiceactors/3/56712.jpg
1400,Lumby Jeff,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/1347.jpg
20048,Team.Nekokan [Neko],Unknown,18,https://cdn.myanimelist.net/images/voiceactors/1/21659.jpg
5361,Pitts Orion,"Mar  18, 1980",15,https://cdn.myanimelist.net/images/voiceactors/3/23483.jpg
46017,Canals Ramón,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/50850.jpg
9982,Momose Yoshiyuki, 1953,4,https://cdn.myanimelist.net/images/voiceactors/2/53314.jpg
39974,Katou Kei,"Dec  4, 1974",0,https://cdn.myanimelist.net/images/voiceactors/1/42401.jpg
50203,Takasugi Kaoru,Oct  22,0,https://cdn.myanimelist.net/images/voiceactors/1/57955.jpg
147,Saka Osamu,"Nov  7, 1930",30,https://cdn.myanimelist.net/images/voiceactors/2/33001.jpg
32509,Uihara Chie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/33461.jpg
8635,Itou Masumi,May  21,184,https://cdn.myanimelist.net/images/voiceactors/2/28799.jpg
17545,Nishikawa Rosuke,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/19919.jpg
1239,Scattorin Lorenzo,"Sep  22, 1971",38,https://cdn.myanimelist.net/images/voiceactors/1/22542.jpg
39204,Fujita Shizuku,Sep  30,0,https://cdn.myanimelist.net/images/voiceactors/1/41947.jpg
25983,Nogizaka46, 2011,72,https://cdn.myanimelist.net/images/voiceactors/3/45699.jpg
51536,Mashiro Miho,"Aug  6, 1998",1,https://cdn.myanimelist.net/images/voiceactors/1/59808.jpg
9617,SHOOWA,Unknown,105,https://cdn.myanimelist.net/images/voiceactors/1/49669.jpg
16819,Ebisu Reina,"Dec  2, 1997",1,https://cdn.myanimelist.net/images/voiceactors/2/19527.jpg
46248,Hanafusa Rie,"Apr  28, 1996",0,https://cdn.myanimelist.net/images/voiceactors/2/50902.jpg
27995,Sasai Chieko,Aug  23,7,https://cdn.myanimelist.net/images/voiceactors/2/29623.jpg
1523,Totani Kouji,"Jul  12, 1948",4,https://cdn.myanimelist.net/images/voiceactors/1/54525.jpg
613,Lindsay Michael,"Jul  2, 1961",33,https://cdn.myanimelist.net/images/voiceactors/2/1293.jpg
9927,Lanier Jane,"Jun  11, 1962",0,https://cdn.myanimelist.net/images/voiceactors/2/41257.jpg
11287,Ookawa Masayoshi,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/55147.jpg
53261,Makino Ryuuichi,"Jan  3, 1962",0,https://cdn.myanimelist.net/images/voiceactors/2/61673.jpg
547,Tomonaga Akane,"Dec  2, 1975",151,https://cdn.myanimelist.net/images/voiceactors/1/12262.jpg
43625,Packard Alicyn,"Sep  27, 1979",0,https://cdn.myanimelist.net/images/voiceactors/2/44962.jpg
10893,Baker Joani,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/15379.jpg
2011,Yuuki Masami,"Dec  19, 1957",21,https://cdn.myanimelist.net/images/voiceactors/2/3259.jpg
55430,Megu to Patron,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/65405.jpg
42813,Umoto Yuuji,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/46462.jpg
55485,Belasri Tim,"Aug  25, 2003",0,https://cdn.myanimelist.net/images/voiceactors/2/65469.jpg
9613,Guarnieri José Otávio,Unknown,20,https://cdn.myanimelist.net/images/voiceactors/1/66799.jpg
10923,Aimoto Yuka,"Mar  29, 2019",4,https://cdn.myanimelist.net/images/voiceactors/2/9662.jpg
20733,Shiba Shigeharu,Unknown,4,https://cdn.myanimelist.net/images/voiceactors/3/23178.jpg
44468,Kinoshita Neri,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/56016.jpg
24747,Webster Jean,"Jul  24, 1876",0,https://cdn.myanimelist.net/images/voiceactors/2/27377.jpg
11529,Hasegawa Shinya,"Jul  28, 1968",4,https://cdn.myanimelist.net/images/voiceactors/3/43840.jpg
17817,Kanda Sayaka,"Oct  1, 1986",159,https://cdn.myanimelist.net/images/voiceactors/2/66605.jpg
52804,Shinmura Keiichirou,"Feb  9, 1962",0,https://cdn.myanimelist.net/images/voiceactors/3/61291.jpg
55809,Jacomy Emmanuel,"Jan  11, 1960",0,https://cdn.myanimelist.net/images/voiceactors/2/66122.jpg
18477,Hemenway, 2011,8,https://cdn.myanimelist.net/images/voiceactors/3/20953.jpg
10461,Asakura Ayumu,"Oct  18, 1983",14,https://cdn.myanimelist.net/images/voiceactors/1/11392.jpg
45241,Takayanagi Tomoyo,"Oct  14, 1994",17,https://cdn.myanimelist.net/images/voiceactors/1/63637.jpg
52634,Umino Ebi,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/61099.jpg
44633,Klein Florian,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/48060.jpg
56646,Lasorne Michel,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/67497.jpg
55631,de Georgi Marc,"Feb  6, 1931",0,https://cdn.myanimelist.net/images/voiceactors/1/65815.jpg
6928,Yamada Louis LIII,"Apr  10, 1975",22,https://cdn.myanimelist.net/images/voiceactors/3/27105.jpg
46001,the peggies,May  2011,1075,https://cdn.myanimelist.net/images/voiceactors/2/63316.jpg
9471,Kameyama Sukekiyo,"Nov  9, 1954",1,https://cdn.myanimelist.net/images/voiceactors/2/15791.jpg
45853,Kubota Risa,Aug  2,28,https://cdn.myanimelist.net/images/voiceactors/2/49755.jpg
6385,Kamagata Eiichi,"Aug  30, 1966",33,https://cdn.myanimelist.net/images/voiceactors/1/54551.jpg
9936,Landresse Sophie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/66109.jpg
43972,Machado Yago,"May  23, 2001",1,https://cdn.myanimelist.net/images/voiceactors/3/48705.jpg
10669,Kaplan Liza,"Feb  20, 1982",1,https://cdn.myanimelist.net/images/voiceactors/3/9217.jpg
47499,Echigoya Kousuke,Feb  26,0,https://cdn.myanimelist.net/images/voiceactors/2/51449.jpg
48956,Cardi B,"Oct  11, 1992",76,https://cdn.myanimelist.net/images/voiceactors/3/55321.jpg
41542,Satou Saya,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/1/45185.jpg
44217,Börner Tabea,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/47676.jpg
3050,Sumeragi Natsuki,Unknown,6,https://cdn.myanimelist.net/images/voiceactors/3/5955.jpg
42094,Yukawa Shione,"Dec  19, 1983",1,https://cdn.myanimelist.net/images/voiceactors/3/44640.jpg
7770,Csampisz Ildikó,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/5028.jpg
12590,Sudou Nanako,"May  3, 2002",4,https://cdn.myanimelist.net/images/voiceactors/3/56266.jpg
23791,Fiorentini Maurizio,"Jan  22, 1963",0,https://cdn.myanimelist.net/images/voiceactors/3/38257.jpg
9991,Atepi Giuliana,May  31,2,https://cdn.myanimelist.net/images/voiceactors/2/37647.jpg
7603,Quarta Alessandro,"May  17, 1970",7,https://cdn.myanimelist.net/images/voiceactors/3/4734.jpg
1172,Kikuchi Kokoro,"Nov  9, 1982",100,https://cdn.myanimelist.net/images/voiceactors/2/30897.jpg
51561,Brock Andie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/59861.jpg
39053,Takada Kozue,"Nov  14, 1983",9,https://cdn.myanimelist.net/images/voiceactors/3/41732.jpg
48256,Tanaka Kuu,Jan  1975,6,https://cdn.myanimelist.net/images/voiceactors/2/52001.jpg
32613,De Jorio Maurizio,"Sep  24, 1967",24,https://cdn.myanimelist.net/images/voiceactors/2/59688.jpg
45654,Ruiz Víctor,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/67573.jpg
21393,Basecqz Julie,"Dec  10, 1976",1,https://cdn.myanimelist.net/images/voiceactors/3/24529.jpg
42850,Catania Myriam,"Dec  12, 1979",0,https://cdn.myanimelist.net/images/voiceactors/2/46634.jpg
16335,Kikuchi Naruyoshi,"Jun  14, 1963",16,https://cdn.myanimelist.net/images/voiceactors/1/42630.jpg
8077,Obunai Mitsuru,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/44404.jpg
42838,LAN,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/46707.jpg
3452,Ikeno Koi,"Apr  16, 1959",4,https://cdn.myanimelist.net/images/voiceactors/2/55129.jpg
10227,Faylan,"May  8, 1982",219,https://cdn.myanimelist.net/images/voiceactors/3/33431.jpg
7968,Yasuda Misako,"Apr  21, 1982",1,https://cdn.myanimelist.net/images/voiceactors/2/5238.jpg
7978,Summer Cree,"Jul  7, 1969",13,https://cdn.myanimelist.net/images/voiceactors/3/39068.jpg
49167,Yamamoto Kei,"Jul  1, 1940",0,https://cdn.myanimelist.net/images/voiceactors/3/56261.jpg
31875,Asada Nemui,Unknown,86,https://cdn.myanimelist.net/images/voiceactors/3/44931.jpg
142,Aono Takeshi,"Jun  19, 1936",48,https://cdn.myanimelist.net/images/voiceactors/1/29909.jpg
