anime_id,title,type,aired,premiered,studios,source,genres,rating,theme,anime_img_url
41911,Hanyou no Yashahime: Sengoku Otogizoushi,TV,"Oct 3, 2020 to Mar 20, 2021",Fall 2020,Sunrise,Original,"Action, Adventure, Comedy, Fantasy, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1005/114781.jpg
48480,Wan Jie Shen Zhu 3rd Season,ONA,"Mar 17, 2021 to ?",,"None found, add some",Manga,"Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1436/113495.jpg
13629,Furiko,Special,"Mar 16, 2012",,"None found, add some",Original,"Drama, Romance, Slice of Life",G - All Ages,Music,https://cdn.myanimelist.net/images/anime/2/68985.jpg
40001,Schoolyard,Special,"Dec 7, 2018",,Suspenders,Original,Avant Garde,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1033/101671.jpg
40252,Yumekui Shoujo,Music,"Nov 1, 2017",,"None found, add some",Unknown,Fantasy,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1888/102602.jpg
32032,Seikaisuru Kado,TV,"Apr 7, 2017 to Jun 30, 2017",Spring 2017,Toei Animation,Original,Sci-Fi,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/85255.jpg
2586,Soukou Kihei Votoms: Kakuyaku taru Itan,OVA,"Mar 21, 1994 to Nov 21, 1994",,Sunrise,Original,"Drama, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1212/94628.jpg
43227,Pangsao Hui Niangjia,Movie,1956,,Shanghai Animation Film Studio,Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1271/118078.jpg
30207,"Watashi wa ""Tofu"" Desu",Music,"Aug 4, 1977",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/3/72277.jpg
204,Yumeria,TV,"Jan 9, 2004 to Mar 26, 2004",Winter 2004,Studio Deen,Visual novel,"Action, Comedy, Ecchi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/8/16782.jpg
1276,Ys,OVA,"Nov 21, 1989 to Sep 5, 1991",,Tokyo Kids,Game,"Action, Adventure, Drama, Fantasy",PG-13 - Teens 13 or older,Demons,https://cdn.myanimelist.net/images/anime/9/23207.jpg
1428,Lupin III: Pilot Film (1978),OVA,"Dec 16, 1978",,"None found, add some",Manga,"Action, Adventure, Comedy, Mystery",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/8/50931.jpg
49572,Quanzhi Fashi VI,ONA,Not available,,Shanghai Foch Film and TV Culture Investment,Novel,"Action, Fantasy",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/1341/117009.jpg
6213,Toaru Kagaku no Railgun,TV,"Oct 3, 2009 to Mar 20, 2010",Fall 2009,J.C.Staff,Manga,"Action, Sci-Fi",PG-13 - Teens 13 or older,Super Power,https://cdn.myanimelist.net/images/anime/8/53581.jpg
3648,Shownoid Mako-chan,OVA,"Sep 25, 1998 to Dec 18, 1998",,Y.O.U.C,Unknown,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1020/119784.jpg
4026,Pokemon Movie 11: Giratina to Sora no Hanataba Sheimi,Movie,"Jul 19, 2008",,OLM,Game,"Action, Adventure, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/3/21316.jpg
12191,Smile Precure!,TV,"Feb 5, 2012 to Jan 27, 2013",Winter 2012,Toei Animation,Original,"Action, Fantasy",G - All Ages,,https://cdn.myanimelist.net/images/anime/12/76179.jpg
11679,Chainsaw Maid,ONA,"Dec 8, 2007",,"None found, add some",Original,"Comedy, Horror, Supernatural",R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/6/32575.jpg
34685,Kekkon Soudan Sho,Music,"Jul 21, 1995",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/2/83660.jpg
8450,Guskou Budori no Denki,Movie,"Jul 16, 1994",,Animaruya,Novel,Drama,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/22300.jpg
38323,Te no Naka no Mahou,Music,"Aug 2, 1991",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1069/93781.jpg
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,ONA,"Jun 26, 2019 to Oct 26, 2019",,"Blade, Thundray",Game,"Comedy, Slice of Life, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1687/103549.jpg
35530,Mayuge Dance,Music,"Dec 1, 2016",,Oddjob,Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/11/85638.jpg
48727,Yoru no Kuni,ONA,"Apr 16, 2021 to Sep 12, 2021",,Studio Daisy,Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/1674/114425.jpg
24977,Kana Kana Kazoku,ONA,"Jul 26, 2014 to ?",,DLE,Original,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/3/64007.jpg
4820,Be-yond,OVA,"Feb 27, 1998 to May 29, 1998",,OLM,Visual novel,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1557/115907.jpg
6015,Megami Tantei Vinus File,OVA,"May 18, 2003",,Shinjukuza,Manga,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1332/104268.jpg
30205,Aoharu x Kikanjuu,TV,"Jul 3, 2015 to Sep 18, 2015",Summer 2015,Brain's Base,Manga,"Action, Comedy, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/4/76271.jpg
31585,Henkei Sakuhin Dai 2-ban,Movie,1984,,"None found, add some",Unknown,Avant Garde,G - All Ages,,https://cdn.myanimelist.net/images/anime/6/76312.jpg
3618,Moyashimon: Kin Gekijou Deluxe,Special,"Dec 21, 2007 to Mar 19, 2008",,Shirogumi,Manga,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/25163.jpg
34259,"Chotto Ugoku!? ""Futeneko""",OVA,"Sep 26, 2012",,"None found, add some",Other,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/82424.jpg
5197,Dragon League,TV,"May 7, 1993 to Mar 6, 1994",Spring 1993,"None found, add some",Unknown,"Adventure, Comedy, Fantasy, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/5/49791.jpg
19905,"Dai-chan, Daisuki.",Movie,"Aug 18, 2007",,"None found, add some",Unknown,"Drama, Slice of Life",G - All Ages,School,https://cdn.myanimelist.net/images/anime/1843/94729.jpg
10369,Shougeki Shinsengumi,OVA,"May 21, 1989",,"None found, add some",Unknown,Comedy,PG-13 - Teens 13 or older,Historical,https://cdn.myanimelist.net/images/anime/1227/112527.jpg
38491,Xingchen Bian,ONA,"Oct 5, 2018 to Dec 14, 2018",,Shanghai Foch Film and TV Culture Investment,Novel,"Action, Adventure, Fantasy, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1445/95414.jpg
1586,Aoi Umi no Tristia,OVA,"Apr 23, 2004 to Jul 23, 2004",,ufotable,Visual novel,Adventure,PG - Children,Mecha,https://cdn.myanimelist.net/images/anime/2/18760.jpg
30153,Takarakuji x Rope,ONA,"Apr 25, 2013 to May 20, 2013",,"None found, add some",Unknown,"Comedy, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/10/72184.jpg
3531,Shinjin Tour Conductor,OVA,"Oct 25, 2004",,Studio Matrix,Original,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1800/119722.jpg
36833,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai - Kuro Sakura no Heya,Special,"Jan 31, 2018",,SILVER LINK.,Manga,Slice of Life,PG-13 - Teens 13 or older,Parody,https://cdn.myanimelist.net/images/anime/1047/103495.jpg
33430,Oscar's Oasis,TV,"Feb 28, 2011 to Jun 15, 2011",Winter 2011,TUBA,Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/3/80375.jpg
32166,Obaachan no Takaramono,Music,"Jun 1, 1989",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/4/77272.jpg
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,ONA,"Jul 3, 2018",,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/1702/97014.jpg
6513,Ravex in Tezuka World,OVA,"Apr 29, 2009",,"None found, add some",Unknown,,G - All Ages,,https://cdn.myanimelist.net/images/anime/13/14865.jpg
6230,Kyokujitsu no Kantai,OVA,"Feb 21, 1997 to 2002",,J.C.Staff,Unknown,"Action, Drama",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/13/13883.jpg
28999,Charlotte,TV,"Jul 5, 2015 to Sep 27, 2015",Summer 2015,P.A. Works,Original,Drama,PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/12/74683.jpg
8109,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,Movie,"Dec 23, 2004",,TMS Entertainment,Unknown,"Adventure, Comedy",G - All Ages,,https://cdn.myanimelist.net/images/anime/7/20094.jpg
41500,Cobalt Memories,Music,"Sep 16, 2017",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1220/106603.jpg
22447,Hello Kitty no Momotarou,OVA,"Oct 26, 2001",,"None found, add some",Unknown,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/11/58665.jpg
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,Movie,"Oct 30, 2010",,Toei Animation,Original,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/25737.jpg
18463,Sign,Music,2001,,"None found, add some",Music,Sci-Fi,R+ - Mild Nudity,Music,https://cdn.myanimelist.net/images/anime/7/49565.jpg
20479,Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,OVA,"Mar 26, 2014",,David Production,Game,"Action, Comedy, Fantasy, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/7/54393.jpg
33195,Shi Wan Ge Leng Xiaohua Movie 1,Movie,"Jan 1, 2015",,L²Studio,Web manga,"Action, Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,Parody,https://cdn.myanimelist.net/images/anime/5/79766.jpg
43969,Kanojo mo Kanojo,TV,"Jul 3, 2021 to Sep 18, 2021",Summer 2021,Tezuka Productions,Manga,"Comedy, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1713/117119.jpg
36074,Endless Summer,Music,"Sep 2, 2013",,Onionskin,Original,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/8/87195.jpg
11793,"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode",Special,"Jun 27, 2012",,TYO Animations,Original,"Comedy, Drama, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/12/71632.jpg
34740,Yareruko! Densha Ecchi,ONA,"Oct 28, 2016 to Nov 18, 2016",,SELFISH,Visual novel,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1704/115069.jpg
28625,Shisha no Teikoku,Movie,"Oct 2, 2015",,Wit Studio,Novel,Sci-Fi,R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/4/75468.jpg
45665,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,TV,"Apr 8, 2021 to Jun 24, 2021",Spring 2021,Studio Comet,Original,"Action, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1476/114026.jpg
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,OVA,"Feb 23, 2011",,"feel., Zexcs",Visual novel,"Comedy, Fantasy, Romance",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/6/25892.jpg
49858,Shinigami Bocchan to Kuro Maid (Zoku-hen),Unknown,Not available,,"None found, add some",Manga,"Comedy, Drama, Romance, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1588/117798.jpg
5572,You Bishoujo Miruku-chan,OVA,"May 7, 2002",,"None found, add some",Unknown,Hentai,Rx - Hentai,,https://cdn.myanimelist.net/images/anime/1791/113183.jpg
5994,Midoriyama Koukou Koushien-hen,OVA,"Sep 25, 1989 to Dec 16, 1990",,"None found, add some",Unknown,"Comedy, Sports",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/8/75589.jpg
37603,Sayonara no Kawari ni 2013,Music,Feb 2013,,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1820/91407.jpg
39315,Kekkaishi (TV): Yoshimori no Omoi,Special,"May 25, 2007",,Sunrise,Manga,"Adventure, Comedy, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1439/99152.jpg
1456,L/R: Licensed by Royal,TV,"Jan 8, 2003 to Mar 26, 2003",Winter 2003,TNK,Original,"Action, Adventure, Mystery",PG-13 - Teens 13 or older,Police,https://cdn.myanimelist.net/images/anime/13/14587.jpg
34962,Digimon Adventure tri. 5: Kyousei,Movie,"Sep 30, 2017",,Toei Animation,Original,"Action, Adventure, Comedy, Drama",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1743/93826.jpg
39854,Tsunagaru,Special,"Nov 24, 2011",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1500/101111.jpg
10350,Hakuouki: Sekkaroku,OVA,"Aug 5, 2011 to Jun 27, 2012",,Studio Deen,Visual novel,"Action, Drama, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/6/71799.jpg
16011,Tokyo Ravens,TV,"Oct 9, 2013 to Mar 26, 2014",Fall 2013,8bit,Light novel,"Action, Comedy, Romance, Supernatural",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/13/75094.jpg
5889,Long Dao Qi Yuan,Movie,"Jan 6, 2005",,"None found, add some",Original,"Action, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/4/89216.jpg
629,Mahoutsukai Tai!,OVA,"May 25, 1996 to Oct 25, 1997",,Production Reed,Original,"Comedy, Fantasy, Romance, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/10/22077.jpg
6574,Hanamaru Youchien,TV,"Jan 11, 2010 to Mar 29, 2010",Winter 2010,Gainax,Manga,"Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/50395.jpg
27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,Special,"May 28, 2004",,Studio Fantasia,Unknown,"Action, Sci-Fi",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/12/67343.jpg
15577,Hello Kitty no Fushigi no Kuni no Alice,OVA,"Nov 21, 1993",,"None found, add some",Unknown,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/1009/112882.jpg
33217,Hikaru Genji: Paradise Ginga,Music,"Mar 9, 1989",,"None found, add some",Music,,G - All Ages,,https://cdn.myanimelist.net/images/anime/2/80005.jpg
44007,Zhiqu Yang Xuetang: Dong Zhi Wu Pian Pian,ONA,"Jul 13, 2016 to Jul 18, 2016",,"None found, add some",Unknown,"Adventure, Comedy",PG - Children,,https://cdn.myanimelist.net/images/anime/1626/115298.jpg
4099,Appaga Piryohae,Movie,2005,,"None found, add some",Unknown,Fantasy,PG - Children,,https://cdn.myanimelist.net/images/anime/7/72704.jpg
23251,Gugure! Kokkuri-san,TV,"Oct 6, 2014 to Dec 22, 2014",Fall 2014,TMS Entertainment,4-koma manga,"Comedy, Supernatural",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/6/65665.jpg
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Movie,"Dec 20, 1997",,Gallop,Manga,Drama,R - 17+ (violence & profanity),,https://cdn.myanimelist.net/images/anime/4/47845.jpg
42638,Tsuki no Fuusen,Music,"Oct 2, 1998",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1221/108799.jpg
35142,Yoshida no Matsue Beauty Daisakusen,ONA,"Mar 16, 2017",,DLE,Original,Comedy,G - All Ages,Parody,https://cdn.myanimelist.net/images/anime/3/84748.jpg
4332,Seigi wo Aisuru Mono Gekkou Kamen,TV,"Jan 10, 1972 to Oct 2, 1972",Winter 1972,Knack Productions,Unknown,"Action, Mystery",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/3/31675.jpg
1901,11-nin Iru!,Movie,"Nov 1, 1986",,Magic Bus,Manga,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi",PG-13 - Teens 13 or older,Space,https://cdn.myanimelist.net/images/anime/1771/96658.jpg
9888,Shinryaku! Ika Musume Specials,Special,"May 3, 2011 to May 27, 2011",,Diomedéa,Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/7/27364.jpg
12561,Benkei tai Ushiwaka,Movie,Jul 1939,,"None found, add some",Other,"Action, Comedy",G - All Ages,,https://cdn.myanimelist.net/images/anime/3/35189.jpg
18845,Ninja Hattori-kun (2012),TV,"May 13, 2012 to Feb 16, 2015",Spring 2012,Shin-Ei Animation,Manga,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/9/50285.jpg
38074,Kkoma Bus Tayo 4,TV,"Aug 31, 2016 to Nov 24, 2016",Summer 2016,"None found, add some",Original,,G - All Ages,Cars,https://cdn.myanimelist.net/images/anime/1515/93266.jpg
43448,Lao Xiao Effendi,TV,2012 to 2014,?,"None found, add some",Other,,PG - Children,,https://cdn.myanimelist.net/images/anime/1519/118195.jpg
2201,Pokemon Movie 09: Pokemon Ranger to Umi no Ouji Manaphy,Movie,"Jul 15, 2006",,OLM,Game,"Action, Adventure, Drama, Fantasy",PG - Children,,https://cdn.myanimelist.net/images/anime/10/23168.jpg
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,Special,"Sep 26, 2012",,AIC Build,Unknown,"Drama, Romance",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/11/82999.jpg
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,OVA,1991,,"None found, add some",Unknown,Drama,G - All Ages,Historical,https://cdn.myanimelist.net/images/anime/6/74568.jpg
42274,Kidou,Movie,1994,,"None found, add some",Original,Avant Garde,G - All Ages,,https://cdn.myanimelist.net/images/anime/1908/108140.jpg
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,OVA,Not available,,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/3/84772.jpg
1893,Azuki-chan,TV,"Apr 4, 1995 to Mar 17, 1998",Spring 1995,Madhouse,Manga,"Comedy, Romance, Slice of Life",G - All Ages,,https://cdn.myanimelist.net/images/anime/7/10653.jpg
30873,Madou King Granzort: Nonstop Rabi,Special,"Aug 16, 1990",,Sunrise,Unknown,"Action, Comedy, Fantasy, Sci-Fi",G - All Ages,Mecha,https://cdn.myanimelist.net/images/anime/13/74291.jpg
39216,Casablanca,Music,"Jul 2, 2017",,"None found, add some",Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1540/98921.jpg
29739,Yatterman x Toshiba,Special,2008,,"None found, add some",Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/10/71507.jpg
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,Special,"Jul 15, 2011",,"None found, add some",Unknown,"Adventure, Comedy",G - All Ages,,https://cdn.myanimelist.net/images/anime/11/37693.jpg
49750,Juedai Shuang Jiao,ONA,Not available,,"None found, add some",Novel,,None,Martial Arts,https://cdn.myanimelist.net/images/anime/1586/117506.jpg
4062,Musashi no Ken,TV,"Apr 18, 1985 to Sep 26, 1986",Spring 1985,Eiken,Manga,Sports,G - All Ages,,https://cdn.myanimelist.net/images/anime/5/22398.jpg
22569,Pom Pom Purin no Usagi to Kame,OVA,"Oct 26, 2001",,"None found, add some",Unknown,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/12/58885.jpg
30064,Hello Kitty to Miyou: Aesop Monogatari,OVA,"Nov 21, 1997 to Jun 20, 1998",,"None found, add some",Unknown,Fantasy,G - All Ages,,https://cdn.myanimelist.net/images/anime/7/72034.jpg
35037,Pokopon no Satogaeri,OVA,"May 21, 1993",,"None found, add some",Original,,G - All Ages,,https://cdn.myanimelist.net/images/anime/8/84569.jpg
32832,Kaze no You ni,Movie,"Jul 9, 2016",,Ekura Animal,Manga,"Drama, Slice of Life",PG - Children,,https://cdn.myanimelist.net/images/anime/2/80842.jpg
35111,Haikyuu!! Movie 4: Concept no Tatakai,Movie,"Sep 29, 2017",,Production I.G,Manga,"Comedy, Drama, Sports",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/3/86346.jpg
40900,Mr.AFFECTiON,Music,"Dec 16, 2019",,Orange,Game,,PG-13 - Teens 13 or older,Music,https://cdn.myanimelist.net/images/anime/1236/104883.jpg
33526,Choco to Watashi,Music,"Feb 2, 2014",,Echoes,Original,,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/8/80648.jpg
26019,Rokujouma no Shinryakusha!?,Special,Jun 2010,,SILVER LINK.,Light novel,"Comedy, Romance, Supernatural",PG-13 - Teens 13 or older,School,https://cdn.myanimelist.net/images/anime/6/65859.jpg
39477,Shingeki no Kyojin Season 3 Specials,Special,"Oct 17, 2018 to Sep 18, 2019",,Wit Studio,Manga,Comedy,G - All Ages,Parody,https://cdn.myanimelist.net/images/anime/1909/99638.jpg
7450,Kipling Jr.,Movie,1995,,"None found, add some",Unknown,Comedy,G - All Ages,,https://cdn.myanimelist.net/images/anime/11/17806.jpg
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,Special,"Sep 30, 2014 to Oct 1, 2014",,Sunrise,Original,"Action, Sci-Fi",PG-13 - Teens 13 or older,Mecha,https://cdn.myanimelist.net/images/anime/3/67521.jpg
42145,Hulaing Babies Aratame: Staying Babies,TV,"Jun 10, 2020 to Jul 15, 2020",Summer 2020,Fukushima Gaina,Original,"Comedy, Slice of Life",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/1331/107858.jpg
1497,Aru Machi Kado no Monogatari,Movie,"Nov 5, 1962",,"None found, add some",Original,"Drama, Romance",G - All Ages,Music,https://cdn.myanimelist.net/images/anime/6/3159.jpg
43011,Yami Yami,Music,"Aug 1, 2012",,"None found, add some",Original,Supernatural,G - All Ages,Music,https://cdn.myanimelist.net/images/anime/1921/109605.jpg
34543,Dive!!,TV,"Jul 7, 2017 to Sep 22, 2017",Summer 2017,Zero-G,Novel,"Comedy, Sports",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/11/86744.jpg
29886,Bogeul Bogeul Bomulseon,Movie,"Jul 25, 2007",,"None found, add some",Unknown,"Adventure, Fantasy",PG-13 - Teens 13 or older,,https://cdn.myanimelist.net/images/anime/12/71745.jpg
